park_name,park_type,borough,month,raw_visitor_counts_2019,TAVG_2019,raw_visitor_counts_2020,TAVG_2020,visits_adj_rate,visits_base_adjtd,visit_change_rate
Hallets Cove Playground,Neighborhood Park,Queens,1,513.0,-0.3230769230769231,628.0,3.085714285714286,0.1665500783818733,598.4401902099011,4.9394760368168
Harding Park,Neighborhood Park,Bronx,1,163.0,-0.3230769230769231,191.0,3.085714285714286,0.1665500783818733,190.14766277624537,0.4482501711091825
Harlem Art Park,Neighborhood Park,Upper Manhattan,1,377.0,-0.3230769230769231,361.0,3.085714285714286,0.1665500783818733,439.7893795499663,-17.915252894599444
Harlem Lane Playground,Neighborhood Park,Upper Manhattan,1,327.0,-0.3230769230769231,1362.0,3.085714285714286,0.1665500783818733,381.4618756308726,257.04747630349306
Harmony Park,Neighborhood Park,Brooklyn,1,251.0,-0.3230769230769231,226.0,3.085714285714286,0.1665500783818733,292.8040696738502,-22.815280452987626
Harris Park,Neighborhood Park,Bronx,1,1035.0,-0.3230769230769231,1269.0,3.085714285714286,0.1665500783818733,1207.3793311252389,5.103671007630438
Harry Maze Playground,Neighborhood Park,Brooklyn,1,293.0,-0.3230769230769231,365.0,3.085714285714286,0.1665500783818733,341.7991729658889,6.787853473368856
Hart Playground,Neighborhood Park,Queens,1,926.0,-0.3230769230769231,1050.0,3.085714285714286,0.1665500783818733,1080.2253725816147,-2.798061714601234
Harvard Playground,Neighborhood Park,Queens,1,404.0,-0.3230769230769231,401.0,3.085714285714286,0.1665500783818733,471.2862316662769,-14.913703593201372
Hell's Kitchen Park,Neighborhood Park,Lower Manhattan,1,229.0,-0.3230769230769231,680.0,3.085714285714286,0.1665500783818733,267.139967949449,154.5482075256806
Henry Hudson Park,Neighborhood Park,Bronx,1,275.0,-0.3230769230769231,431.0,3.085714285714286,0.1665500783818733,320.8012715550152,34.35108842019864
Hero Park,Neighborhood Park,Staten Island,1,129.0,-0.3230769230769231,176.0,3.085714285714286,0.1665500783818733,150.48496011126167,16.955209258037268
Highbridge Park,Neighborhood Park,Bronx,1,432.0,-0.3230769230769231,379.0,3.085714285714286,0.1665500783818733,503.9496338609693,-24.79407176143334
Hinton Park,Neighborhood Park,Queens,1,609.0,-0.3230769230769231,684.0,3.085714285714286,0.1665500783818733,710.4289977345609,-3.720146252312128
Holcombe Rucker Park,Neighborhood Park,Upper Manhattan,1,316.0,-0.3230769230769231,277.0,3.085714285714286,0.1665500783818733,368.629824768672,-24.85686686533649
Hoover - Manton Playgrounds,Neighborhood Park,Queens,1,263.0,-0.3230769230769231,344.0,3.085714285714286,0.1665500783818733,306.8026706144327,12.12418696065204
Howard Von Dohlen Playground,Neighborhood Park,Queens,1,411.0,-0.3230769230769231,496.0,3.085714285714286,0.1665500783818733,479.45208221495,3.45142265491949
Hunts Point Riverside Park,Neighborhood Park,Bronx,1,19.0,-0.3230769230769231,38.0,3.085714285714286,0.1665500783818733,22.164451489255597,71.44570448053192
Irving Square Park,Neighborhood Park,Brooklyn,1,396.0,-0.3230769230769231,477.0,3.085714285714286,0.1665500783818733,461.9538310392219,3.2570720166839857
J. Hood Wright Park,Neighborhood Park,Upper Manhattan,1,472.0,-0.3230769230769231,436.0,3.085714285714286,0.1665500783818733,550.6116369962442,-20.815331405178057
Jackie Robinson Park,Neighborhood Park,Upper Manhattan,1,239.0,-0.3230769230769231,250.0,3.085714285714286,0.1665500783818733,278.80546873326773,-10.331744518550254
Jacob's Ladder Playground,Neighborhood Park,Brooklyn,1,239.0,-0.3230769230769231,219.0,3.085714285714286,0.1665500783818733,278.80546873326773,-21.450608198250023
James J Walker Park,Neighborhood Park,Lower Manhattan,1,261.0,-0.3230769230769231,274.0,3.085714285714286,0.1665500783818733,304.46957045766896,-10.00742715006563
Jennifer's Playground,Neighborhood Park,Staten Island,1,258.0,-0.3230769230769231,315.0,3.085714285714286,0.1665500783818733,300.96992022252334,4.661621921254942
Jerome Park,Neighborhood Park,Bronx,1,366.0,-0.3230769230769231,562.0,3.085714285714286,0.1665500783818733,426.95732868776565,31.62907912303133
John J Carty Park,Neighborhood Park,Brooklyn,1,1363.0,-0.3230769230769231,1027.0,3.085714285714286,0.1665500783818733,1590.0077568344934,-35.40912013884583
John Paul Jones Park,Neighborhood Park,Brooklyn,1,351.0,-0.3230769230769231,441.0,3.085714285714286,0.1665500783818733,409.4590775120376,7.703070763411062
Joseph C. Sauer Park,Neighborhood Park,Lower Manhattan,1,72.0,-0.3230769230769231,71.0,3.085714285714286,0.1665500783818733,83.99160564349489,-15.46774292973775
Kaltenmeier Playground,Neighborhood Park,Staten Island,1,176.0,-0.3230769230769231,174.0,3.085714285714286,0.1665500783818733,205.3128137952097,-15.251271080646154
Liotti Ikefugi Playground,Neighborhood Park,Staten Island,1,124.0,-0.3230769230769231,158.0,3.085714285714286,0.1665500783818733,144.6522097193523,9.227505273887266
Livonia Park,Neighborhood Park,Brooklyn,1,690.0,-0.3230769230769231,785.0,3.085714285714286,0.1665500783818733,804.9195540834927,-2.474726074480045
London Planetree Playground,Neighborhood Park,Queens,1,316.0,-0.3230769230769231,386.0,3.085714285714286,0.1665500783818733,368.629824768672,4.712091660578032
Lopez Playground,Neighborhood Park,Staten Island,1,206.0,-0.3230769230769231,576.0,3.085714285714286,0.1665500783818733,240.30931614666596,139.69108199219994
Louis Cuvillier Park,Neighborhood Park,Upper Manhattan,1,983.0,-0.3230769230769231,1275.0,3.085714285714286,0.1665500783818733,1146.7187270493816,11.186812417435489
Luna Park,Neighborhood Park,Brooklyn,1,82.0,-0.3230769230769231,71.0,3.085714285714286,0.1665500783818733,95.65710642731362,-25.77655476757461
Luther Gulick Playground,Neighborhood Park,Lower Manhattan,1,171.0,-0.3230769230769231,147.0,3.085714285714286,0.1665500783818733,199.4800634033004,-26.3084252671398
MacDonald Park,Neighborhood Park,Queens,1,368.0,-0.3230769230769231,411.0,3.085714285714286,0.1665500783818733,429.2904288445294,-4.260618829485577
Macneil Park,Neighborhood Park,Queens,1,438.0,-0.3230769230769231,403.0,3.085714285714286,0.1665500783818733,510.94893433126055,-21.127147367974477
Madison Square Park,Neighborhood Park,Lower Manhattan,1,2996.0,-0.3230769230769231,3331.0,3.085714285714286,0.1665500783818733,3494.9840348320927,-4.691982372387886
Mahoney Playground,Neighborhood Park,Staten Island,1,280.0,-0.3230769230769231,292.0,3.085714285714286,0.1665500783818733,326.6340219469246,-10.603311235151226
Maple Playground,Neighborhood Park,Queens,1,291.0,-0.3230769230769231,313.0,3.085714285714286,0.1665500783818733,339.46607280912514,-7.796382298270635
Marconi Park,Neighborhood Park,Queens,1,506.0,-0.3230769230769231,503.0,3.085714285714286,0.1665500783818733,590.2743396612279,-14.785386014122976
Marion Hopkinson Playground,Neighborhood Park,Brooklyn,1,862.0,-0.3230769230769231,856.0,3.085714285714286,0.1665500783818733,1005.5661675651749,-14.873826545629168
Marlboro Playground,Neighborhood Park,Brooklyn,1,359.0,-0.3230769230769231,389.0,3.085714285714286,0.1665500783818733,418.7914781390925,-7.113678213193713
McDonald Playground,Neighborhood Park,Brooklyn,1,575.0,-0.3230769230769231,606.0,3.085714285714286,0.1665500783818733,670.7662950695773,-9.655567899824064
McKinley Park,Neighborhood Park,Brooklyn,1,551.0,-0.3230769230769231,697.0,3.085714285714286,0.1665500783818733,642.7690931884123,8.437074430971627
Middle Village Playground,Neighborhood Park,Queens,1,195.0,-0.3230769230769231,255.0,3.085714285714286,0.1665500783818733,227.4772652844653,12.09911446804009
Milestone Park,Neighborhood Park,Brooklyn,1,193.0,-0.3230769230769231,264.0,3.085714285714286,0.1665500783818733,225.1441651277016,17.25820202813581
Mill Pond Park,Neighborhood Park,Bronx,1,588.0,-0.3230769230769231,611.0,3.085714285714286,0.1665500783818733,685.9314460885415,-10.924042995233844
Moore Homestead Playground,Neighborhood Park,Queens,1,541.0,-0.3230769230769231,464.0,3.085714285714286,0.1665500783818733,631.1035924045935,-26.47799733921737
Mount Prospect Park,Neighborhood Park,Brooklyn,1,435.0,-0.3230769230769231,455.0,3.085714285714286,0.1665500783818733,507.4492840961149,-10.335867196963196
Msgr. McGolrick Park,Neighborhood Park,Brooklyn,1,170.0,-0.3230769230769231,193.0,3.085714285714286,0.1665500783818733,198.3135133249185,-2.6793501036980696
Murray Playground,Neighborhood Park,Queens,1,516.0,-0.3230769230769231,535.0,3.085714285714286,0.1665500783818733,601.9398404450467,-11.120686146235885
Nathan Weidenbaum Park,Neighborhood Park,Queens,1,173.0,-0.3230769230769231,190.0,3.085714285714286,0.1665500783818733,201.8131635600641,-5.853514880632774
Nicholas Naquan Heyward Jr. Park,Neighborhood Park,Brooklyn,1,429.0,-0.3230769230769231,466.0,3.085714285714286,0.1665500783818733,500.4499836258237,-6.883801529221596
Owl's Head Park,Neighborhood Park,Brooklyn,1,530.0,-0.3230769230769231,630.0,3.085714285714286,0.1665500783818733,618.2715415423929,1.8969753044670727
Penn South Playground,Neighborhood Park,Lower Manhattan,1,339.0,-0.3230769230769231,343.0,3.085714285714286,0.1665500783818733,395.4604765714551,-13.265668677253036
Peter Detmold Park,Neighborhood Park,Lower Manhattan,1,328.0,-0.3230769230769231,293.0,3.085714285714286,0.1665500783818733,382.6284257092545,-23.42440333415267
Peters Field,Neighborhood Park,Queens,1,579.0,-0.3230769230769231,693.0,3.085714285714286,0.1665500783818733,675.4324953831047,2.600926774618843
Pierrepont Playground,Neighborhood Park,Brooklyn,1,206.0,-0.3230769230769231,224.0,3.085714285714286,0.1665500783818733,240.30931614666596,-6.786801447477804
Playground 103 CIII,Neighborhood Park,Upper Manhattan,1,587.0,-0.3230769230769231,596.0,3.085714285714286,0.1665500783818733,684.7648960101596,-12.96282804906557
Playground One Thirty Four CXXXIV,Neighborhood Park,Bronx,1,288.0,-0.3230769230769231,329.0,3.085714285714286,0.1665500783818733,335.9664225739796,-2.073547267196194
Police Officer Nicholas Demutiis Park,Neighborhood Park,Queens,1,391.0,-0.3230769230769231,449.0,3.085714285714286,0.1665500783818733,456.1210806473125,-1.561225944042424
Pratt Playground,Neighborhood Park,Brooklyn,1,361.0,-0.3230769230769231,459.0,3.085714285714286,0.1665500783818733,421.1245782958563,8.99387584011655
Printer's Park,Neighborhood Park,Bronx,1,612.0,-0.3230769230769231,585.0,3.085714285714286,0.1665500783818733,713.9286479697065,-18.05903829974578
Rainey Park,Neighborhood Park,Queens,1,223.0,-0.3230769230769231,235.0,3.085714285714286,0.1665500783818733,260.1406674791578,-9.66425884994396
Ranaqua Park,Neighborhood Park,Bronx,1,574.0,-0.3230769230769231,463.0,3.085714285714286,0.1665500783818733,669.5997449911954,-30.854215004802903
Ravenswood Playground,Neighborhood Park,Queens,1,569.0,-0.3230769230769231,709.0,3.085714285714286,0.1665500783818733,663.766994599286,6.814590928556337
Reiff Playground,Neighborhood Park,Queens,1,176.0,-0.3230769230769231,272.0,3.085714285714286,0.1665500783818733,205.3128137952097,32.480771644047394
Risse Street Park,Neighborhood Park,Bronx,1,510.0,-0.3230769230769231,537.0,3.085714285714286,0.1665500783818733,594.9405399747554,-9.738879111719967
Riverside Park,Neighborhood Park,Upper Manhattan,1,1539.0,-0.3230769230769231,1633.0,3.085714285714286,0.1665500783818733,1795.320570629703,-9.041314029659318
Robert Venable Park,Neighborhood Park,Brooklyn,1,554.0,-0.3230769230769231,515.0,3.085714285714286,0.1665500783818733,646.2687434235579,-20.31178898242425
Rodney Playground Center,Neighborhood Park,Brooklyn,1,136.0,-0.3230769230769231,141.0,3.085714285714286,0.1665500783818733,158.6508106599348,-11.125572309724276
Rufus King Park,Neighborhood Park,Queens,1,1186.0,-0.3230769230769231,5775.0,3.085714285714286,0.1665500783818733,1383.5283929609018,317.4110216589679
Sakura Park,Neighborhood Park,Upper Manhattan,1,237.0,-0.3230769230769231,289.0,3.085714285714286,0.1665500783818733,276.472368576504,4.53124176133697
Samuel N. Bennerson 2nd Playground,Neighborhood Park,Lower Manhattan,1,995.0,-0.3230769230769231,1144.0,3.085714285714286,0.1665500783818733,1160.717327989964,-1.4402583287796558
Schmul Park,Neighborhood Park,Staten Island,1,283.0,-0.3230769230769231,407.0,3.085714285714286,0.1665500783818733,330.1336721820702,23.283395271336538
Seaside Wildlife Nature Park,Neighborhood Park,Staten Island,1,66.0,-0.3230769230769231,110.0,3.085714285714286,0.1665500783818733,76.99230517320365,42.87142040044325
Seth Low Playground/ Bealin Square,Neighborhood Park,Brooklyn,1,979.0,-0.3230769230769231,1224.0,3.085714285714286,0.1665500783818733,1142.052526735854,7.175455712038324
Sgt. William Dougherty Playground,Neighborhood Park,Brooklyn,1,241.0,-0.3230769230769231,252.0,3.085714285714286,0.1665500783818733,281.1385688900315,-10.36448645416174
Simeone Park,Neighborhood Park,Queens,1,621.0,-0.3230769230769231,904.0,3.085714285714286,0.1665500783818733,724.4275986751434,24.78817781835817
Socrates Sculpture Park,Neighborhood Park,Queens,1,443.0,-0.3230769230769231,542.0,3.085714285714286,0.1665500783818733,516.78168472317,4.879877910212509
South Oxford Park,Neighborhood Park,Brooklyn,1,324.0,-0.3230769230769231,358.0,3.085714285714286,0.1665500783818733,377.962225395727,-5.281539808595028
South Pacific Playground,Neighborhood Park,Brooklyn,1,900.0,-0.3230769230769231,1645.0,3.085714285714286,0.1665500783818733,1049.895070543686,56.682324372486114
St. Andrew's Playground,Neighborhood Park,Brooklyn,1,500.0,-0.3230769230769231,494.0,3.085714285714286,0.1665500783818733,583.2750391909367,-15.305821986617238
St. James Park,Neighborhood Park,Bronx,1,737.0,-0.3230769230769231,2754.0,3.085714285714286,0.1665500783818733,859.7474077674407,220.32664188560716
St. John's Recreation Center,Neighborhood Park,Brooklyn,1,188.0,-0.3230769230769231,623.0,3.085714285714286,0.1665500783818733,219.3114147357922,184.0709412004558
St. Mary's Park,Neighborhood Park,Bronx,1,1081.0,-0.3230769230769231,1539.0,3.085714285714286,0.1665500783818733,1261.040634730805,22.04206253262656
St. Nicholas Park,Neighborhood Park,Upper Manhattan,1,1701.0,-0.3230769230769231,1855.0,3.085714285714286,0.1665500783818733,1984.3016833275667,-6.516231096006267
St. Vartan Park,Neighborhood Park,Lower Manhattan,1,528.0,-0.3230769230769231,524.0,3.085714285714286,0.1665500783818733,615.9384413856292,-14.926563307008792
Stanley Isaacs Playground,Neighborhood Park,Upper Manhattan,1,763.0,-0.3230769230769231,819.0,3.085714285714286,0.1665500783818733,890.0777098053694,-7.98556227420994
Steuben Playground,Neighborhood Park,Brooklyn,1,222.0,-0.3230769230769231,189.0,3.085714285714286,0.1665500783818733,258.9741174007759,-27.019733903557373
Sutton Place Park,Neighborhood Park,Lower Manhattan,1,270.0,-0.3230769230769231,282.0,3.085714285714286,0.1665500783818733,314.96852116310583,-10.46724321572223
Taaffe Playground,Neighborhood Park,Brooklyn,1,143.0,-0.3230769230769231,166.0,3.085714285714286,0.1665500783818733,166.8166612086079,-0.4895561406703006
Tanahey Playground,Neighborhood Park,Lower Manhattan,1,309.0,-0.3230769230769231,259.0,3.085714285714286,0.1665500783818733,360.4639742199989,-28.14815944909747
Tilden Playground,Neighborhood Park,Brooklyn,1,212.0,-0.3230769230769231,221.0,3.085714285714286,0.1665500783818733,247.30861661695715,-10.637970070288793
Toad Hall Playground,Neighborhood Park,Staten Island,1,176.0,-0.3230769230769231,216.0,3.085714285714286,0.1665500783818733,205.3128137952097,5.205318658508222
Tompkinsville Park,Neighborhood Park,Staten Island,1,691.0,-0.3230769230769231,770.0,3.085714285714286,0.1665500783818733,806.0861041618746,-4.476705897243445
Tremont Park,Neighborhood Park,Bronx,1,464.0,-0.3230769230769231,362.0,3.085714285714286,0.1665500783818733,541.2792363691892,-33.12139545048216
Underbridge Dog Run,Neighborhood Park,Queens,1,253.0,-0.3230769230769231,229.0,3.085714285714286,0.1665500783818733,295.137169830614,-22.408959829956903
Underwood Park,Neighborhood Park,Brooklyn,1,668.0,-0.3230769230769231,788.0,3.085714285714286,0.1665500783818733,779.2554523590915,1.1221670139664202
Van Dyke Playground,Neighborhood Park,Brooklyn,1,870.0,-0.3230769230769231,963.0,3.085714285714286,0.1665500783818733,1014.8985681922298,-5.113670451291823
Van Voorhees Park,Neighborhood Park,Brooklyn,1,365.0,-0.3230769230769231,394.0,3.085714285714286,0.1665500783818733,425.7907786093838,-7.466291006397845
Vesuvio Playground,Neighborhood Park,Lower Manhattan,1,98.0,-0.3230769230769231,116.0,3.085714285714286,0.1665500783818733,114.3219076814236,1.4678659170494937
Vidalia Park,Neighborhood Park,Bronx,1,592.0,-0.3230769230769231,1054.0,3.085714285714286,0.1665500783818733,690.597646402069,52.621429495338376
Virginia Park,Neighborhood Park,Bronx,1,666.0,-0.3230769230769231,671.0,3.085714285714286,0.1665500783818733,776.9223522023277,-13.633582802975296
Vladeck Park,Neighborhood Park,Lower Manhattan,1,589.0,-0.3230769230769231,614.0,3.085714285714286,0.1665500783818733,687.0979961669234,-10.638656578058916
Von Briesen Park,Neighborhood Park,Staten Island,1,133.0,-0.3230769230769231,112.0,3.085714285714286,0.1665500783818733,155.15116042478917,-27.812334955565515
Washington Park,Neighborhood Park,Brooklyn,1,318.0,-0.3230769230769231,421.0,3.085714285714286,0.1665500783818733,370.9629249254357,13.488430167144546
Watson Gleason Playground,Neighborhood Park,Bronx,1,607.0,-0.3230769230769231,1359.0,3.085714285714286,0.1665500783818733,708.0958975777971,91.92315682787716
West Playground,Neighborhood Park,Brooklyn,1,548.0,-0.3230769230769231,724.0,3.085714285714286,0.1665500783818733,639.2694429532667,13.254279237139684
Westerleigh Park,Neighborhood Park,Staten Island,1,165.0,-0.3230769230769231,229.0,3.085714285714286,0.1665500783818733,192.48076293300912,18.972928260732743
White Playground,Neighborhood Park,Staten Island,1,80.0,-0.3230769230769231,94.0,3.085714285714286,0.1665500783818733,93.32400627054987,0.7243513823124945
Williamsbridge Oval,Neighborhood Park,Bronx,1,67.0,-0.3230769230769231,114.0,3.085714285714286,0.1665500783818733,78.15885525158552,45.8567933640346
Yellowstone Park,Neighborhood Park,Queens,1,497.0,-0.3230769230769231,1521.0,3.085714285714286,0.1665500783818733,579.7753889557911,162.34297436105535
Amersfort Park,Neighborhood Park,Brooklyn,2,970.0,1.3461538461538465,1521.0,3.6714285714285713,0.1111043331148016,1077.7712031213575,41.12457222785296
Andrew Haswell Green Park,Neighborhood Park,Lower Manhattan,2,274.0,1.3461538461538465,364.0,3.6714285714285713,0.1111043331148016,304.4425872734556,19.56277315205211
Barretto Point Park,Neighborhood Park,Bronx,2,110.0,1.3461538461538465,189.0,3.6714285714285713,0.1111043331148016,122.22147664262818,54.63730695434991
Barrier Playground,Neighborhood Park,Queens,2,687.0,1.3461538461538465,730.0,3.6714285714285713,0.1111043331148016,763.3286768498687,-4.366228842261056
Bathgate Playground,Neighborhood Park,Bronx,2,232.0,1.3461538461538465,188.0,3.6714285714285713,0.1111043331148016,257.77620528263395,-27.068520620873105
Battery Park,Neighborhood Park,Lower Manhattan,2,3540.0,1.3461538461538465,3536.0,3.6714285714285713,0.1111043331148016,3933.3093392263977,-10.1011465145668
Beach 17 Playground,Neighborhood Park,Queens,2,126.0,1.3461538461538465,139.0,3.6714285714285713,0.1111043331148016,139.99914597246502,-0.7136800482065278
Bellevue South Park,Neighborhood Park,Lower Manhattan,2,208.0,1.3461538461538465,220.0,3.6714285714285713,0.1111043331148016,231.10970128787875,-4.80711161235075
Bennett Park,Neighborhood Park,Upper Manhattan,2,917.0,1.3461538461538465,1751.0,3.6714285714285713,0.1111043331148016,1018.8826734662732,71.85491966833033
Bill Brown Playground,Neighborhood Park,Brooklyn,2,536.0,1.3461538461538465,734.0,3.6714285714285713,0.1111043331148016,595.5519225495336,23.247020487781445
Bleecker Playground,Neighborhood Park,Lower Manhattan,2,741.0,1.3461538461538465,1315.0,3.6714285714285713,0.1111043331148016,823.328310838068,59.71757349889477
Blueberry Park,Neighborhood Park,Staten Island,2,120.0,1.3461538461538465,158.0,3.6714285714285713,0.1111043331148016,133.3325199737762,18.50072287771611
Bowne Park,Neighborhood Park,Queens,2,314.0,1.3461538461538465,434.0,3.6714285714285713,0.1111043331148016,348.8867605980477,24.39566329661079
Breininger Park,Neighborhood Park,Queens,2,125.0,1.3461538461538465,194.0,3.6714285714285713,0.1111043331148016,138.8880416393502,39.68085208066992
Broad Channel Park,Neighborhood Park,Queens,2,156.0,1.3461538461538465,178.0,3.6714285714285713,0.1111043331148016,173.33227596590905,2.6929341394034423
Brook Park,Neighborhood Park,Bronx,2,311.0,1.3461538461538465,287.0,3.6714285714285713,0.1111043331148016,345.5534475987033,-16.944830967712516
Brower Park,Neighborhood Park,Brooklyn,2,1536.0,1.3461538461538465,1537.0,3.6714285714285713,0.1111043331148016,1706.6562556643353,-9.940856871514214
Brust Park,Neighborhood Park,Bronx,2,317.0,1.3461538461538465,344.0,3.6714285714285713,0.1111043331148016,352.2200735973921,-2.333789074948674
Bryant Park,Neighborhood Park,Lower Manhattan,2,11953.0,1.3461538461538465,12426.0,3.6714285714285713,0.1111043331148016,13281.030093721223,-6.437980244660764
Bulova Park,Neighborhood Park,Queens,2,324.0,1.3461538461538465,1053.0,3.6714285714285713,0.1111043331148016,359.9978039291957,192.5017843184132
Butterfly Gardens,Neighborhood Park,Brooklyn,2,195.0,1.3461538461538465,211.0,3.6714285714285713,0.1111043331148016,216.6653449573863,-2.614790546453365
Cadman Plaza Park,Neighborhood Park,Brooklyn,2,146.0,1.3461538461538465,141.0,3.6714285714285713,0.1111043331148016,162.22123263476104,-13.081661561862472
Captain Tilly Park,Neighborhood Park,Queens,2,508.0,1.3461538461538465,1922.0,3.6714285714285713,0.1111043331148016,564.4410012223192,240.513888225312
Carl Schurz Park,Neighborhood Park,Upper Manhattan,2,891.0,1.3461538461538465,1064.0,3.6714285714285713,0.1111043331148016,989.9939608052882,7.475403095844467
Carroll Park,Neighborhood Park,Brooklyn,2,294.0,1.3461538461538465,321.0,3.6714285714285713,0.1111043331148016,326.6646739357517,-1.7340944362002917
Cedar Playground,Neighborhood Park,Bronx,2,614.0,1.3461538461538465,515.0,3.6714285714285713,0.1111043331148016,682.2180605324882,-24.51094015335365
Centreville Playground,Neighborhood Park,Queens,2,358.0,1.3461538461538465,337.0,3.6714285714285713,0.1111043331148016,397.775351255099,-15.27881279303375
Charlton Garden,Neighborhood Park,Bronx,2,331.0,1.3461538461538465,298.0,3.6714285714285713,0.1111043331148016,367.77553426099934,-18.972315382861144
Cherry Tree Park,Neighborhood Park,Upper Manhattan,2,240.0,1.3461538461538465,233.0,3.6714285714285713,0.1111043331148016,266.6650399475524,-12.624466992063754
Clement Clarke Moore Park,Neighborhood Park,Lower Manhattan,2,138.0,1.3461538461538465,126.0,3.6714285714285713,0.1111043331148016,153.33239796984262,-17.825585676432418
Cobble Hill Park,Neighborhood Park,Brooklyn,2,224.0,1.3461538461538465,421.0,3.6714285714285713,0.1111043331148016,248.8873706177156,69.15281757974168
Coffey Park,Neighborhood Park,Brooklyn,2,752.0,1.3461538461538465,823.0,3.6714285714285713,0.1111043331148016,835.5504585023308,-1.502058717653829
Col. Young Playground,Neighborhood Park,Upper Manhattan,2,412.0,1.3461538461538465,575.0,3.6714285714285713,0.1111043331148016,457.7749852432983,25.607562347339485
Concrete Plant Park,Neighborhood Park,Bronx,2,271.0,1.3461538461538465,334.0,3.6714285714285713,0.1111043331148016,301.1092742741112,10.923185878342329
Cooper Park,Neighborhood Park,Brooklyn,2,306.0,1.3461538461538465,312.0,3.6714285714285713,0.1111043331148016,339.9979259331293,-8.234734331478222
Corlears Hook Park,Neighborhood Park,Lower Manhattan,2,205.0,1.3461538461538465,192.0,3.6714285714285713,0.1111043331148016,227.77638828853432,-15.70680286808956
Corona Golf Playground,Neighborhood Park,Queens,2,391.0,1.3461538461538465,371.0,3.6714285714285713,0.1111043331148016,434.44179424788746,-14.603059624527814
Corporal John A. Seravalli Playground,Neighborhood Park,Lower Manhattan,2,199.0,1.3461538461538465,203.0,3.6714285714285713,0.1111043331148016,221.10976228984552,-8.19039471722014
Crowley Playground,Neighborhood Park,Queens,2,410.0,1.3461538461538465,575.0,3.6714285714285713,0.1111043331148016,455.55277657706864,26.220282163667974
Cuyler Gore Park,Neighborhood Park,Brooklyn,2,349.0,1.3461538461538465,434.0,3.6714285714285713,0.1111043331148016,387.77541225706574,11.920453510417742
Cypress Hills Playground,Neighborhood Park,Brooklyn,2,3099.0,1.3461538461538465,2407.0,3.6714285714285713,0.1111043331148016,3443.31232832277,-30.09637899526691
Daniel M. O'Connell Playground,Neighborhood Park,Queens,2,214.0,1.3461538461538465,227.0,3.6714285714285713,0.1111043331148016,237.77632728656755,-4.532127907577587
De Matti Playground,Neighborhood Park,Staten Island,2,102.0,1.3461538461538465,144.0,3.6714285714285713,0.1111043331148016,113.33264197770976,27.059598617953224
Dean Playground,Neighborhood Park,Brooklyn,2,340.0,1.3461538461538465,395.0,3.6714285714285713,0.1111043331148016,377.7754732590325,4.559461362690684
Detective Joseph Mayrose Park,Neighborhood Park,Brooklyn,2,201.0,1.3461538461538465,224.0,3.6714285714285713,0.1111043331148016,223.3319709560751,0.2991193070410313
Devoe Park,Neighborhood Park,Bronx,2,617.0,1.3461538461538465,660.0,3.6714285714285713,0.1111043331148016,685.5513735318326,-3.7271274653271727
Ditmars Park,Neighborhood Park,Queens,2,172.0,1.3461538461538465,180.0,3.6714285714285713,0.1111043331148016,191.1099452957459,-5.813378931459092
Dome Playground,Neighborhood Park,Brooklyn,2,222.0,1.3461538461538465,234.0,3.6714285714285713,0.1111043331148016,246.665161951486,-5.134556437271409
Dr. Gertrude B. Kelly Playground,Neighborhood Park,Lower Manhattan,2,1084.0,1.3461538461538465,711.0,3.6714285714285713,0.1111043331148016,1204.4370970964449,-40.96827458121153
Dr. Ronald E. McNair Playground,Neighborhood Park,Upper Manhattan,2,135.0,1.3461538461538465,143.0,3.6714285714285713,0.1111043331148016,149.99908497049822,-4.666085111035708
Dr. Ronald McNair Park,Neighborhood Park,Brooklyn,2,342.0,1.3461538461538465,326.0,3.6714285714285713,0.1111043331148016,379.99768192526216,-14.2100029799346
Dream Street Park,Neighborhood Park,Upper Manhattan,2,322.0,1.3461538461538465,332.0,3.6714285714285713,0.1111043331148016,357.77559526296614,-7.204402872706003
Electric Playground,Neighborhood Park,Queens,2,206.0,1.3461538461538465,224.0,3.6714285714285713,0.1111043331148016,228.88749262164916,-2.135325336333756
Estella Diggs Park,Neighborhood Park,Bronx,2,389.0,1.3461538461538465,659.0,3.6714285714285713,0.1111043331148016,432.2195855816578,52.46879641355292
Ewen Park,Neighborhood Park,Bronx,2,187.0,1.3461538461538465,187.0,3.6714285714285713,0.1111043331148016,207.7765102924679,-9.99945097894979
Frank D. O'Connor Playground,Neighborhood Park,Queens,2,692.0,1.3461538461538465,829.0,3.6714285714285713,0.1111043331148016,768.8841985154427,7.818576789668531
Frank Golden Park,Neighborhood Park,Queens,2,169.0,1.3461538461538465,202.0,3.6714285714285713,0.1111043331148016,187.77663229640143,7.574620723385461
Frederick B. Judge Playground,Neighborhood Park,Queens,2,198.0,1.3461538461538465,236.0,3.6714285714285713,0.1111043331148016,219.9986579567307,7.273381661453785
Frederick Douglass Playground,Neighborhood Park,Upper Manhattan,2,451.0,1.3461538461538465,361.0,3.6714285714285713,0.1111043331148016,501.1080542347755,-27.959649231487525
Fulton Park,Neighborhood Park,Brooklyn,2,968.0,1.3461538461538465,920.0,3.6714285714285713,0.1111043331148016,1075.548994455128,-14.462288120489475
George Walker Jr. Park,Neighborhood Park,Brooklyn,2,226.0,1.3461538461538465,193.0,3.6714285714285713,0.1111043331148016,251.10957928394515,-23.14112406609429
