park_name,park_type,borough,month,raw_visit_counts_2019,TAVG_2019,raw_visit_counts_2020,TAVG_2020,visits_adj_rate,visits_base_adjtd,visit_change_rate
Carl Schurz Park,Neighborhood Park,Upper Manhattan,1,2100.0,-0.3230769230769231,2271.0,3.085714285714286,0.1738031716429459,2464.9866604501867,-7.869683985014282
Carroll Park,Neighborhood Park,Brooklyn,1,644.0,-0.3230769230769231,701.0,3.085714285714286,0.1738031716429459,755.9292425380572,-7.266452922714101
Cedar Playground,Neighborhood Park,Bronx,1,1326.0,-0.3230769230769231,1310.0,3.085714285714286,0.1738031716429459,1556.4630055985465,-15.834812951674865
Centreville Playground,Neighborhood Park,Queens,1,553.0,-0.3230769230769231,1170.0,3.085714285714286,0.1738031716429459,649.1131539185492,80.24592367863366
Charlton Garden,Neighborhood Park,Bronx,1,896.0,-0.3230769230769231,746.0,3.085714285714286,0.1738031716429459,1051.7276417920796,-29.069088768185114
Cherry Tree Park,Neighborhood Park,Upper Manhattan,1,535.0,-0.3230769230769231,352.0,3.085714285714286,0.1738031716429459,627.9846968289761,-43.94767869703952
Clement Clarke Moore Park,Neighborhood Park,Lower Manhattan,1,218.0,-0.3230769230769231,389.0,3.085714285714286,0.1738031716429459,255.88909141816225,52.01898519554866
Cobble Hill Park,Neighborhood Park,Brooklyn,1,452.0,-0.3230769230769231,483.0,3.085714285714286,0.1738031716429459,530.5590335826116,-8.963947567053603
Coffey Park,Neighborhood Park,Brooklyn,1,2259.0,-0.3230769230769231,2346.0,3.085714285714286,0.1738031716429459,2651.621364741415,-11.525829773634335
Col. Young Playground,Neighborhood Park,Upper Manhattan,1,924.0,-0.3230769230769231,970.0,3.085714285714286,0.1738031716429459,1084.594130598082,-10.56562333920164
Concrete Plant Park,Neighborhood Park,Bronx,1,408.0,-0.3230769230769231,312.0,3.085714285714286,0.1738031716429459,478.911694030322,-34.852290330533066
Cooper Park,Neighborhood Park,Brooklyn,1,723.0,-0.3230769230769231,758.0,3.085714285714286,0.1738031716429459,848.65969309785,-10.6826910521597
Corlears Hook Park,Neighborhood Park,Lower Manhattan,1,476.0,-0.3230769230769231,353.0,3.085714285714286,0.1738031716429459,558.7303097020423,-36.8210397985664
Corona Golf Playground,Neighborhood Park,Queens,1,927.0,-0.3230769230769231,1196.0,3.085714285714286,0.1738031716429459,1088.1155401130109,9.914798190988462
Corporal John A. Seravalli Playground,Neighborhood Park,Lower Manhattan,1,398.0,-0.3230769230769231,485.0,3.085714285714286,0.1738031716429459,467.1736623138925,3.8157839630372874
Crowley Playground,Neighborhood Park,Queens,1,963.0,-0.3230769230769231,1311.0,3.085714285714286,0.1738031716429459,1130.372454292157,15.979471635386986
Cuyler Gore Park,Neighborhood Park,Brooklyn,1,931.0,-0.3230769230769231,881.0,3.085714285714286,0.1738031716429459,1092.8107527995828,-19.382198816854803
Daniel M. O'Connell Playground,Neighborhood Park,Queens,1,515.0,-0.3230769230769231,578.0,3.085714285714286,0.1738031716429459,604.5086333961171,-4.385153814461208
De Matti Playground,Neighborhood Park,Staten Island,1,443.0,-0.3230769230769231,418.0,3.085714285714286,0.1738031716429459,519.9948050378251,-19.61458153998402
Dean Playground,Neighborhood Park,Brooklyn,1,1033.0,-0.3230769230769231,931.0,3.085714285714286,0.1738031716429459,1212.538676307163,-23.21894400635541
Detective Joseph Mayrose Park,Neighborhood Park,Brooklyn,1,666.0,-0.3230769230769231,461.0,3.085714285714286,0.1738031716429459,781.752912314202,-41.029960651465416
Devoe Park,Neighborhood Park,Bronx,1,1680.0,-0.3230769230769231,1744.0,3.085714285714286,0.1738031716429459,1971.989328360149,-11.56138753295074
Ditmars Park,Neighborhood Park,Queens,1,354.0,-0.3230769230769231,597.0,3.085714285714286,0.1738031716429459,415.5263227616029,43.67320848227292
Dome Playground,Neighborhood Park,Brooklyn,1,531.0,-0.3230769230769231,522.0,3.085714285714286,0.1738031716429459,623.2894841424044,-16.25079304550926
Dr. Gertrude B. Kelly Playground,Neighborhood Park,Lower Manhattan,1,3057.0,-0.3230769230769231,2095.0,3.085714285714286,0.1738031716429459,3588.316295712486,-41.61607206969968
Dr. Ronald E. McNair Playground,Neighborhood Park,Upper Manhattan,1,320.0,-0.3230769230769231,251.0,3.085714285714286,0.1738031716429459,375.6170149257428,-33.17661606740014
Dr. Ronald McNair Park,Neighborhood Park,Brooklyn,1,531.0,-0.3230769230769231,450.0,3.085714285714286,0.1738031716429459,623.2894841424044,-27.80240779785281
Dream Street Park,Neighborhood Park,Upper Manhattan,1,786.0,-0.3230769230769231,971.0,3.085714285714286,0.1738031716429459,922.6092929113556,5.244983706585522
Electric Playground,Neighborhood Park,Queens,1,465.0,-0.3230769230769231,560.0,3.085714285714286,0.1738031716429459,545.8184748139699,2.598212746621212
Estella Diggs Park,Neighborhood Park,Bronx,1,851.0,-0.3230769230769231,992.0,3.085714285714286,0.1738031716429459,998.906499068147,-0.6914059598761146
Ewen Park,Neighborhood Park,Bronx,1,442.0,-0.3230769230769231,570.0,3.085714285714286,0.1738031716429459,518.8210018661821,9.864480803538935
Frank D. O'Connor Playground,Neighborhood Park,Queens,1,1706.0,-0.3230769230769231,2153.0,3.085714285714286,0.1738031716429459,2002.508210822866,7.515164650201074
Frank Golden Park,Neighborhood Park,Queens,1,416.0,-0.3230769230769231,485.0,3.085714285714286,0.1738031716429459,488.3021194034656,-0.6762451507479813
Frederick B. Judge Playground,Neighborhood Park,Queens,1,595.0,-0.3230769230769231,746.0,3.085714285714286,0.1738031716429459,698.4128871275528,6.813607502027123
Frederick Douglass Playground,Neighborhood Park,Upper Manhattan,1,1040.0,-0.3230769230769231,1104.0,3.085714285714286,0.1738031716429459,1220.7552985086638,-9.564185275402696
Fulton Park,Neighborhood Park,Brooklyn,1,1793.0,-0.3230769230769231,1784.0,3.085714285714286,0.1738031716429459,2104.6290867558023,-15.234469996327883
George Walker Jr. Park,Neighborhood Park,Brooklyn,1,562.0,-0.3230769230769231,563.0,3.085714285714286,0.1738031716429459,659.6773824633357,-14.65525195093511
Gilbert Ramirez Park,Neighborhood Park,Brooklyn,1,337.0,-0.3230769230769231,366.0,3.085714285714286,0.1738031716429459,395.5716688436728,-7.475679168358066
Glenwood Playground,Neighborhood Park,Brooklyn,1,923.0,-0.3230769230769231,1176.0,3.085714285714286,0.1738031716429459,1083.4203274264391,8.545129736809994
Golconda Playground,Neighborhood Park,Brooklyn,1,746.0,-0.3230769230769231,730.0,3.085714285714286,0.1738031716429459,875.6571660456377,-16.634040317788745
Gorman Park,Neighborhood Park,Upper Manhattan,1,978.0,-0.3230769230769231,1052.0,3.085714285714286,0.1738031716429459,1147.9795018668012,-8.360733071515908
Gorman Playground,Neighborhood Park,Queens,1,1140.0,-0.3230769230769231,1294.0,3.085714285714286,0.1738031716429459,1338.1356156729585,-3.2982916795591253
Grant Park,Neighborhood Park,Bronx,1,2243.0,-0.3230769230769231,1953.0,3.085714285714286,0.1738031716429459,2632.840513995128,-25.821560796461743
Gravesend Park,Neighborhood Park,Brooklyn,1,800.0,-0.3230769230769231,1100.0,3.085714285714286,0.1738031716429459,939.0425373143568,17.14059334798383
Greenwood Playground,Neighborhood Park,Brooklyn,1,811.0,-0.3230769230769231,1212.0,3.085714285714286,0.1738031716429459,951.9543722024292,27.31702646587279
Grover Cleveland Playground,Neighborhood Park,Queens,1,570.0,-0.3230769230769231,997.0,3.085714285714286,0.1738031716429459,669.0678078364792,49.01329705638261
Haffen Park,Neighborhood Park,Bronx,1,973.0,-0.3230769230769231,851.0,3.085714285714286,0.1738031716429459,1142.1104860085866,-25.48882000251576
Haggerty Park,Neighborhood Park,Queens,1,533.0,-0.3230769230769231,603.0,3.085714285714286,0.1738031716429459,625.6370904856902,-3.6182462373061615
Hallets Cove Playground,Neighborhood Park,Queens,1,1527.0,-0.3230769230769231,1924.0,3.085714285714286,0.1738031716429459,1792.3974430987785,7.342264262199628
Harding Park,Neighborhood Park,Bronx,1,540.0,-0.3230769230769231,756.0,3.085714285714286,0.1738031716429459,633.8537126871909,19.270422317947165
Harlem Art Park,Neighborhood Park,Upper Manhattan,1,798.0,-0.3230769230769231,769.0,3.085714285714286,0.1738031716429459,936.6949309710708,-17.902833187879185
Harlem Lane Playground,Neighborhood Park,Upper Manhattan,1,677.0,-0.3230769230769231,2134.0,3.085714285714286,0.1738031716429459,794.6647472022745,168.54091709907073
Harmony Park,Neighborhood Park,Brooklyn,1,415.0,-0.3230769230769231,355.0,3.085714285714286,0.1738031716429459,487.12831623182257,-27.123924401254307
Harold Ickes Playground,Neighborhood Park,Brooklyn,1,484.0,-0.3230769230769231,458.0,3.085714285714286,0.1738031716429459,568.1207350751858,-19.38333320304043
Harris Park,Neighborhood Park,Bronx,1,2855.0,-0.3230769230769231,3497.0,3.085714285714286,0.1738031716429459,3351.208055040611,4.350429533615526
Harry Maze Playground,Neighborhood Park,Brooklyn,1,686.0,-0.3230769230769231,989.0,3.085714285714286,0.1738031716429459,805.228975747061,22.822207072521604
Hart Playground,Neighborhood Park,Queens,1,1709.0,-0.3230769230769231,2194.0,3.085714285714286,0.1738031716429459,2006.0296203377948,9.370269399638923
Harvard Playground,Neighborhood Park,Queens,1,1194.0,-0.3230769230769231,1014.0,3.085714285714286,0.1738031716429459,1401.5209869416776,-27.650030970089485
Hell's Kitchen Park,Neighborhood Park,Lower Manhattan,1,317.0,-0.3230769230769231,1011.0,3.085714285714286,0.1738031716429459,372.0956054108139,171.7043644962699
Henry Hudson Park,Neighborhood Park,Bronx,1,812.0,-0.3230769230769231,1523.0,3.085714285714286,0.1738031716429459,953.1281753740722,59.7896315888754
Hero Park,Neighborhood Park,Staten Island,1,218.0,-0.3230769230769231,366.0,3.085714285714286,0.1738031716429459,255.88909141816225,43.03071614799694
Highbridge Park,Neighborhood Park,Bronx,1,934.0,-0.3230769230769231,958.0,3.085714285714286,0.1738031716429459,1096.3321623145116,-12.617723630626044
Hinton Park,Neighborhood Park,Queens,1,1315.0,-0.3230769230769231,1653.0,3.085714285714286,0.1738031716429459,1543.551170710474,7.090715965000906
Holcombe Rucker Park,Neighborhood Park,Upper Manhattan,1,948.0,-0.3230769230769231,670.0,3.085714285714286,0.1738031716429459,1112.7654067175129,-39.78964515293505
Hoover - Manton Playgrounds,Neighborhood Park,Queens,1,404.0,-0.3230769230769231,635.0,3.085714285714286,0.1738031716429459,474.21648134375016,33.90508870561608
Howard Von Dohlen Playground,Neighborhood Park,Queens,1,862.0,-0.3230769230769231,994.0,3.085714285714286,0.1738031716429459,1011.8183339562196,-1.7610210606235626
Hunts Point Riverside Park,Neighborhood Park,Bronx,1,60.0,-0.3230769230769231,199.0,3.085714285714286,0.1738031716429459,70.42819029857677,182.55731001513672
Irving Square Park,Neighborhood Park,Brooklyn,1,839.0,-0.3230769230769231,1117.0,3.085714285714286,0.1738031716429459,984.8208610084316,13.421642881957249
J. Hood Wright Park,Neighborhood Park,Upper Manhattan,1,824.0,-0.3230769230769231,881.0,3.085714285714286,0.1738031716429459,967.2138134337875,-8.913625119528907
Jackie Robinson Park,Neighborhood Park,Upper Manhattan,1,677.0,-0.3230769230769231,557.0,3.085714285714286,0.1738031716429459,794.6647472022745,-29.90754881715913
Jacob's Ladder Playground,Neighborhood Park,Brooklyn,1,534.0,-0.3230769230769231,475.0,3.085714285714286,0.1738031716429459,626.8108936573332,-24.219568484450367
James J Walker Park,Neighborhood Park,Lower Manhattan,1,459.0,-0.3230769230769231,537.0,3.085714285714286,0.1738031716429459,538.7756557841122,-0.3295723860292144
Jennifer's Playground,Neighborhood Park,Staten Island,1,693.0,-0.3230769230769231,935.0,3.085714285714286,0.1738031716429459,813.4455979485616,14.943150759926407
Jerome Park,Neighborhood Park,Bronx,1,950.0,-0.3230769230769231,1735.0,3.085714285714286,0.1738031716429459,1115.1130130607987,55.589611068901
John Paul Jones Park,Neighborhood Park,Brooklyn,1,487.0,-0.3230769230769231,716.0,3.085714285714286,0.1738031716429459,571.6421445901148,25.25318624178669
Joseph C. Sauer Park,Neighborhood Park,Lower Manhattan,1,107.0,-0.3230769230769231,128.0,3.085714285714286,0.1738031716429459,125.59693936579522,1.913311459928156
Kaltenmeier Playground,Neighborhood Park,Staten Island,1,439.0,-0.3230769230769231,543.0,3.085714285714286,0.1738031716429459,515.2995923512533,5.375592773584955
Liotti Ikefugi Playground,Neighborhood Park,Staten Island,1,409.0,-0.3230769230769231,431.0,3.085714285714286,0.1738031716429459,480.0854972019649,-10.224324102278675
Livonia Park,Neighborhood Park,Brooklyn,1,1522.0,-0.3230769230769231,1631.0,3.085714285714286,0.1738031716429459,1786.5284272405638,-8.705622864383407
London Planetree Playground,Neighborhood Park,Queens,1,841.0,-0.3230769230769231,904.0,3.085714285714286,0.1738031716429459,987.1684673517176,-8.424951778983997
Lopez Playground,Neighborhood Park,Staten Island,1,434.0,-0.3230769230769231,1122.0,3.085714285714286,0.1738031716429459,509.4305764930386,120.2459082303106
Louis Cuvillier Park,Neighborhood Park,Upper Manhattan,1,2570.0,-0.3230769230769231,3015.0,3.085714285714286,0.1738031716429459,3016.6741511223718,-0.0554965845995808
Luna Park,Neighborhood Park,Brooklyn,1,115.0,-0.3230769230769231,143.0,3.085714285714286,0.1738031716429459,134.9873647389388,5.935840940785372
Luther Gulick Playground,Neighborhood Park,Lower Manhattan,1,218.0,-0.3230769230769231,253.0,3.085714285714286,0.1738031716429459,255.88909141816225,-1.1290404769310791
MacDonald Park,Neighborhood Park,Queens,1,607.0,-0.3230769230769231,529.0,3.085714285714286,0.1738031716429459,712.4985251872682,-25.754232282661743
Macneil Park,Neighborhood Park,Queens,1,1246.0,-0.3230769230769231,1159.0,3.085714285714286,0.1738031716429459,1462.5587518671107,-20.755320186596663
Madison Square Park,Neighborhood Park,Lower Manhattan,1,4510.0,-0.3230769230769231,4560.0,3.085714285714286,0.1738031716429459,5293.852304109687,-13.86234941877747
Mahoney Playground,Neighborhood Park,Staten Island,1,924.0,-0.3230769230769231,845.0,3.085714285714286,0.1738031716429459,1084.594130598082,-22.090671877964315
Maple Playground,Neighborhood Park,Queens,1,513.0,-0.3230769230769231,749.0,3.085714285714286,0.1738031716429459,602.1610270528313,24.385333216572587
Marconi Park,Neighborhood Park,Queens,1,1345.0,-0.3230769230769231,1508.0,3.085714285714286,0.1738031716429459,1578.7652658597624,-4.482317124023191
Marion Hopkinson Playground,Neighborhood Park,Brooklyn,1,2356.0,-0.3230769230769231,2431.0,3.085714285714286,0.1738031716429459,2765.480272390781,-12.094834872990072
Marlboro Playground,Neighborhood Park,Brooklyn,1,1133.0,-0.3230769230769231,1268.0,3.085714285714286,0.1738031716429459,1329.9189934714575,-4.655846993344456
McDonald Playground,Neighborhood Park,Brooklyn,1,1510.0,-0.3230769230769231,1505.0,3.085714285714286,0.1738031716429459,1772.4427891808484,-15.08893775377933
McKinley Park,Neighborhood Park,Brooklyn,1,1136.0,-0.3230769230769231,1548.0,3.085714285714286,0.1738031716429459,1333.4404029863867,16.090677658565273
Middle Village Playground,Neighborhood Park,Queens,1,630.0,-0.3230769230769231,785.0,3.085714285714286,0.1738031716429459,739.495998135056,6.153380407696747
Milestone Park,Neighborhood Park,Brooklyn,1,528.0,-0.3230769230769231,594.0,3.085714285714286,0.1738031716429459,619.7680746274755,-4.157696351649593
Mill Pond Park,Neighborhood Park,Bronx,1,1086.0,-0.3230769230769231,1050.0,3.085714285714286,0.1738031716429459,1274.7502444042393,-17.630923813572394
Moore Homestead Playground,Neighborhood Park,Queens,1,793.0,-0.3230769230769231,593.0,3.085714285714286,0.1738031716429459,930.825915112856,-36.29313598041553
Mount Prospect Park,Neighborhood Park,Brooklyn,1,750.0,-0.3230769230769231,727.0,3.085714285714286,0.1738031716429459,880.3523787322096,-17.419431404621346
Msgr. McGolrick Park,Neighborhood Park,Brooklyn,1,486.0,-0.3230769230769231,393.0,3.085714285714286,0.1738031716429459,570.4683414184717,-31.1092357863709
Murray Playground,Neighborhood Park,Queens,1,1246.0,-0.3230769230769231,1128.0,3.085714285714286,0.1738031716429459,1462.5587518671107,-22.874893158309785
Nathan Weidenbaum Park,Neighborhood Park,Queens,1,491.0,-0.3230769230769231,582.0,3.085714285714286,0.1738031716429459,576.3373572766865,0.982522241846457
Nicholas Naquan Heyward Jr. Park,Neighborhood Park,Brooklyn,1,1491.0,-0.3230769230769231,1647.0,3.085714285714286,0.1738031716429459,1750.1405289196323,-5.893271266810872
Owl's Head Park,Neighborhood Park,Brooklyn,1,1131.0,-0.3230769230769231,1503.0,3.085714285714286,0.1738031716429459,1327.571387128172,13.214250817149557
Penn South Playground,Neighborhood Park,Lower Manhattan,1,744.0,-0.3230769230769231,677.0,3.085714285714286,0.1738031716429459,873.3095597023519,-22.478805770689103
Peter Detmold Park,Neighborhood Park,Lower Manhattan,1,557.0,-0.3230769230769231,474.0,3.085714285714286,0.1738031716429459,653.8083666051209,-27.5016925125584
Peters Field,Neighborhood Park,Queens,1,2373.0,-0.3230769230769231,2781.0,3.085714285714286,0.1738031716429459,2785.434926308711,-0.1592184497588772
Pierrepont Playground,Neighborhood Park,Brooklyn,1,360.0,-0.3230769230769231,425.0,3.085714285714286,0.1738031716429459,422.5691417914605,0.5752569149356154
Playground 103 CIII,Neighborhood Park,Upper Manhattan,1,1740.0,-0.3230769230769231,1971.0,3.085714285714286,0.1738031716429459,2042.417518658726,-3.4967149471782144
Playground One Thirty Four CXXXIV,Neighborhood Park,Bronx,1,457.0,-0.3230769230769231,691.0,3.085714285714286,0.1738031716429459,536.4280494408263,28.81503879603236
Police Officer Nicholas Demutiis Park,Neighborhood Park,Queens,1,931.0,-0.3230769230769231,1136.0,3.085714285714286,0.1738031716429459,1092.8107527995828,3.952125021626496
Pratt Playground,Neighborhood Park,Brooklyn,1,977.0,-0.3230769230769231,1352.0,3.085714285714286,0.1738031716429459,1146.8056986951583,17.89268239060138
Printer's Park,Neighborhood Park,Bronx,1,1596.0,-0.3230769230769231,1669.0,3.085714285714286,0.1738031716429459,1873.3898619421416,-10.910161632360442
Rainey Park,Neighborhood Park,Queens,1,682.0,-0.3230769230769231,664.0,3.085714285714286,0.1738031716429459,800.5337630604892,-17.05534099380297
Ranaqua Park,Neighborhood Park,Bronx,1,1227.0,-0.3230769230769231,1350.0,3.085714285714286,0.1738031716429459,1440.2564916058948,-6.266695698434814
Rappaport Playground,Neighborhood Park,Brooklyn,1,567.0,-0.3230769230769231,2030.0,3.085714285714286,0.1738031716429459,665.5463983215504,205.01254384660209
Ravenswood Playground,Neighborhood Park,Queens,1,1940.0,-0.3230769230769231,2346.0,3.085714285714286,0.1738031716429459,2277.178152987315,3.022242547092812
Reiff Playground,Neighborhood Park,Queens,1,377.0,-0.3230769230769231,605.0,3.085714285714286,0.1738031716429459,442.5237957093906,36.71581186502092
Risse Street Park,Neighborhood Park,Bronx,1,731.0,-0.3230769230769231,758.0,3.085714285714286,0.1738031716429459,858.0501184709935,-11.66017186143839
Riverside Park,Neighborhood Park,Upper Manhattan,1,3835.0,-0.3230769230769231,4198.0,3.085714285714286,0.1738031716429459,4501.535163250698,-6.742925518580332
Robert Venable Park,Neighborhood Park,Brooklyn,1,1436.0,-0.3230769230769231,1285.0,3.085714285714286,0.1738031716429459,1685.5813544792704,-23.765174752008495
Rock Garden Park,Neighborhood Park,Bronx,1,2321.0,-0.3230769230769231,2298.0,3.085714285714286,0.1738031716429459,2724.3971613832778,-15.651064662201456
Rodney Playground Center,Neighborhood Park,Brooklyn,1,184.0,-0.3230769230769231,178.0,3.085714285714286,0.1738031716429459,215.97978358230208,-17.584878988375017
Rufus King Park,Neighborhood Park,Queens,1,2999.0,-0.3230769230769231,9296.0,3.085714285714286,0.1738031716429459,3520.235711757195,164.0732258056583
Sakura Park,Neighborhood Park,Upper Manhattan,1,420.0,-0.3230769230769231,560.0,3.085714285714286,0.1738031716429459,492.9973320900373,13.590878398044923
Samuel N. Bennerson 2nd Playground,Neighborhood Park,Lower Manhattan,1,3239.0,-0.3230769230769231,3286.0,3.085714285714286,0.1738031716429459,3801.948472951502,-13.570632969440656
Schmul Park,Neighborhood Park,Staten Island,1,924.0,-0.3230769230769231,1263.0,3.085714285714286,0.1738031716429459,1084.594130598082,16.44909043565807
Seaside Wildlife Nature Park,Neighborhood Park,Staten Island,1,115.0,-0.3230769230769231,167.0,3.085714285714286,0.1738031716429459,134.9873647389388,23.715282777001097
Seth Low Playground/ Bealin Square,Neighborhood Park,Brooklyn,1,2568.0,-0.3230769230769231,3496.0,3.085714285714286,0.1738031716429459,3014.326544779085,15.979471635386986
Sgt. William Dougherty Playground,Neighborhood Park,Brooklyn,1,443.0,-0.3230769230769231,505.0,3.085714285714286,0.1738031716429459,519.9948050378251,-2.8836451619424137
Simeone Park,Neighborhood Park,Queens,1,1997.0,-0.3230769230769231,2643.0,3.085714285714286,0.1738031716429459,2344.0849337709637,12.751887183036825
Socrates Sculpture Park,Neighborhood Park,Queens,1,730.0,-0.3230769230769231,883.0,3.085714285714286,0.1738031716429459,856.8763152993506,3.048711259048286
South Oxford Park,Neighborhood Park,Brooklyn,1,782.0,-0.3230769230769231,838.0,3.085714285714286,0.1738031716429459,917.9140802247838,-8.706052336098166
South Pacific Playground,Neighborhood Park,Brooklyn,1,2519.0,-0.3230769230769231,3469.0,3.085714285714286,0.1738031716429459,2956.810189368581,17.322377083014434
St. Andrew's Playground,Neighborhood Park,Brooklyn,1,1029.0,-0.3230769230769231,1344.0,3.085714285714286,0.1738031716429459,1207.8434636205914,11.272697206248097
St. James Park,Neighborhood Park,Bronx,1,1496.0,-0.3230769230769231,5154.0,3.085714285714286,0.1738031716429459,1756.0095447778472,193.506377304574
St. John's Recreation Center,Neighborhood Park,Brooklyn,1,293.0,-0.3230769230769231,951.0,3.085714285714286,0.1738031716429459,343.9243292913832,176.51431405257864
St. Mary's Park,Neighborhood Park,Bronx,1,2509.0,-0.3230769230769231,4063.0,3.085714285714286,0.1738031716429459,2945.0721576521514,37.95926831344855
St. Nicholas Park,Neighborhood Park,Upper Manhattan,1,4061.0,-0.3230769230769231,4300.0,3.085714285714286,0.1738031716429459,4766.814680042004,-9.793010875721524
St. Vartan Park,Neighborhood Park,Lower Manhattan,1,1187.0,-0.3230769230769231,1095.0,3.085714285714286,0.1738031716429459,1393.3043647401769,-21.40984929705611
Stanley Isaacs Playground,Neighborhood Park,Upper Manhattan,1,1151.0,-0.3230769230769231,1317.0,3.085714285714286,0.1738031716429459,1351.047450561031,-2.5200780732677086
Steuben Playground,Neighborhood Park,Brooklyn,1,303.0,-0.3230769230769231,301.0,3.085714285714286,0.1738031716429459,355.66236100781265,-15.36917228264475
Sutton Place Park,Neighborhood Park,Lower Manhattan,1,594.0,-0.3230769230769231,603.0,3.085714285714286,0.1738031716429459,697.2390839559099,-13.516035765124885
Taaffe Playground,Neighborhood Park,Brooklyn,1,361.0,-0.3230769230769231,380.0,3.085714285714286,0.1738031716429459,423.7429449631035,-10.32299073838559
Tanahey Playground,Neighborhood Park,Lower Manhattan,1,589.0,-0.3230769230769231,449.0,3.085714285714286,0.1738031716429459,691.3700680976953,-35.05648845408892
Tilden Playground,Neighborhood Park,Brooklyn,1,555.0,-0.3230769230769231,665.0,3.085714285714286,0.1738031716429459,651.460760261835,2.0782893712160444
Toad Hall Playground,Neighborhood Park,Staten Island,1,489.0,-0.3230769230769231,782.0,3.085714285714286,0.1738031716429459,573.9897509334006,36.239366422194976
Tompkinsville Park,Neighborhood Park,Staten Island,1,1152.0,-0.3230769230769231,1241.0,3.085714285714286,0.1738031716429459,1352.221253732674,-8.225078065121261
Tremont Park,Neighborhood Park,Bronx,1,808.0,-0.3230769230769231,599.0,3.085714285714286,0.1738031716429459,948.4329626875004,-36.843190445146426
Underbridge Dog Run,Neighborhood Park,Queens,1,485.0,-0.3230769230769231,399.0,3.085714285714286,0.1738031716429459,569.2945382468288,-29.91325698842279
Underwood Park,Neighborhood Park,Brooklyn,1,1200.0,-0.3230769230769231,1439.0,3.085714285714286,0.1738031716429459,1408.5638059715352,2.160796259241654
Van Dyke Playground,Neighborhood Park,Brooklyn,1,3120.0,-0.3230769230769231,3264.0,3.085714285714286,0.1738031716429459,3662.265895525992,-10.8748492569186
Van Voorhees Park,Neighborhood Park,Brooklyn,1,655.0,-0.3230769230769231,697.0,3.085714285714286,0.1738031716429459,768.8410774261297,-9.34407376705652
Vesuvio Playground,Neighborhood Park,Lower Manhattan,1,159.0,-0.3230769230769231,187.0,3.085714285714286,0.1738031716429459,186.6347042912284,0.1957276435584931
Vidalia Park,Neighborhood Park,Bronx,1,1606.0,-0.3230769230769231,2588.0,3.085714285714286,0.1738031716429459,1885.1278936585716,37.28511517472303
Virginia Park,Neighborhood Park,Bronx,1,1022.0,-0.3230769230769231,882.0,3.085714285714286,0.1738031716429459,1199.6268414190909,-26.477136927292843
Vladeck Park,Neighborhood Park,Lower Manhattan,1,2396.0,-0.3230769230769231,2386.0,3.085714285714286,0.1738031716429459,2812.4323992564987,-15.162405303296584
Washington Park,Neighborhood Park,Brooklyn,1,553.0,-0.3230769230769231,720.0,3.085714285714286,0.1738031716429459,649.1131539185492,10.920568417620713
Watson Gleason Playground,Neighborhood Park,Bronx,1,1743.0,-0.3230769230769231,2941.0,3.085714285714286,0.1738031716429459,2045.9389281736549,43.74818131181159
West Playground,Neighborhood Park,Brooklyn,1,1569.0,-0.3230769230769231,2050.0,3.085714285714286,0.1738031716429459,1841.6971763077825,11.310373191200814
Westerleigh Park,Neighborhood Park,Staten Island,1,421.0,-0.3230769230769231,731.0,3.085714285714286,0.1738031716429459,494.17113526168026,47.92446337702644
White Playground,Neighborhood Park,Staten Island,1,316.0,-0.3230769230769231,456.0,3.085714285714286,0.1738031716429459,370.9218022391709,22.93696332952964
Williamsbridge Oval,Neighborhood Park,Bronx,1,106.0,-0.3230769230769231,180.0,3.085714285714286,0.1738031716429459,124.42313619415228,44.667628148453446
Yellowstone Park,Neighborhood Park,Queens,1,1421.0,-0.3230769230769231,3386.0,3.085714285714286,0.1738031716429459,1667.9743069046262,103.0007288471746
Amersfort Park,Neighborhood Park,Brooklyn,2,1758.0,1.3461538461538465,3094.0,3.6714285714285713,0.1127979126029848,1956.2987303560471,58.15580473422333
Andrew Haswell Green Park,Neighborhood Park,Lower Manhattan,2,477.0,1.3461538461538465,496.0,3.6714285714285713,0.1127979126029848,530.8046043116237,-6.556952224775864
Barretto Point Park,Neighborhood Park,Bronx,2,183.0,1.3461538461538465,267.0,3.6714285714285713,0.1127979126029848,203.6420180063462,31.112430830301108
Barrier Playground,Neighborhood Park,Queens,2,1654.0,1.3461538461538465,1488.0,3.6714285714285713,0.1127979126029848,1840.5677474453369,-19.15538006871479
Bathgate Playground,Neighborhood Park,Bronx,2,517.0,1.3461538461538465,430.0,3.6714285714285713,0.1127979126029848,575.3165208157432,-25.25853431250304
Battery Park,Neighborhood Park,Lower Manhattan,2,4494.0,1.3461538461538465,4387.0,3.6714285714285713,0.1127979126029848,5000.913819237813,-12.276032769774456
Beach 17 Playground,Neighborhood Park,Queens,2,234.0,1.3461538461538465,228.0,3.6714285714285713,0.1127979126029848,260.3947115490984,-12.44061807414636
Bellevue South Park,Neighborhood Park,Lower Manhattan,2,425.0,1.3461538461538465,475.0,3.6714285714285713,0.1127979126029848,472.9391128562685,0.4357616208321069
Bennett Park,Neighborhood Park,Upper Manhattan,2,1554.0,1.3461538461538465,3300.0,3.6714285714285713,0.1127979126029848,1729.2879561850384,90.82998804201996
Bill Brown Playground,Neighborhood Park,Brooklyn,2,1223.0,1.3461538461538465,1552.0,3.6714285714285713,0.1127979126029848,1360.9518471134504,14.037833395190184
